DATA;FORNECEDOR;DESTINO;ESTADO/MUNICIPIO;TIPO;QUANTIDADE;VALOR;DESTINATARIO;UF;DATA DE ENTREGA
26/06/2020;MAGNAMED;ACRE;MUNICIPIO;TRANSPORTE;70;3380300,00;Secretaria Municipal de Saúde (Cruzeiro do Sul);AC ;04/07/2020
07/07/2020;VYAIRE;ACRE;MUNICIPIO;UTI;10;600000,00;Cruzeiro do Sul - Hoaspital Regional de Juruá;AC;19/07/2020
10/07/2020;MAGNAMED;ACRE;ESTADO;TRANSPORTE;5;241450,00;RIO BRANCO - Secretaria Estadual de Saúde;AC;21/07/2020
10/07/2020;VYAIRE;ACRE;ESTADO;UTI;5;300000,00;RIO BRANCO - Secretaria Estadual de Saúde;AC;21/07/2020
16/05/2020;LEISTUNG;GOIAS;ESTADO;UTI;25;1500000,00;Secretaria Estadual de Saúde;GO;18/05/2020
09/06/2020;WEG;GOIAS;ESTADO;UTI;15;900000,00;Secretaria Estadual de Saúde;GO;10/06/2020
09/06/2020;MAGNAMED;GOIAS;ESTADO;TRANSPORTE;5;241450,00;Secretaria Estadual de Saúde;GO;10/06/2020
11/06/2020;VYAIRE;GOIAS;ESTADO;UTI;20;1200000,00;Secretaria Estadual de Saúde;GO;12/06/2020
12/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;6;360000,00;Secretaria Municipal de Saúde (Anapolis);GO;15/06/2020
12/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;6;289740,00;Secretaria Municipal de Saúde (Anapolis);GO;15/06/2020
12/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;5;300000,00;Secretaria Municipal de Saúde (Aparacida);GO;15/06/2020
12/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;5;241450,00;Secretaria Municipal de Saúde (Aparacida);GO;15/06/2020
12/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;10;600000,00;Secretaria Municipal de Saúde (Goiânia);GO;15/06/2020
12/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;10;482900,00;Secretaria Municipal de Saúde (Goiânia);GO;15/06/2020
12/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;2;120000,00;Secretaria Municipal de Saúde (Goianira);GO;15/06/2020
12/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580,00;Secretaria Municipal de Saúde (Goianira);GO;15/06/2020
12/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;2;120000,00;Secretaria Municipal de Saúde  (Ipora);GO;15/06/2020
12/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580,00;Secretaria Municipal de Saúde  (Ipora);GO;15/06/2020
12/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;3;180000,00;Secretaria Municipal de Saúde (Itumbiaria);GO;15/06/2020
12/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580,00;Secretaria Municipal de Saúde (Itumbiaria);GO;15/06/2020
12/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;15;900000,00;Secretaria Municipal de Saúde (Rio Verde);GO;15/06/2020
12/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;15;724350,00;Secretaria Municipal de Saúde (Rio Verde);GO;15/06/2020
12/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;3;180000,00;Secretaria Municipal de Saúde (Senador Canedo);GO;15/06/2020
12/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580,00;Secretaria Municipal de Saúde (Senador Canedo);GO;15/06/2020
12/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;3;180000,00;Secretaria Municipal de Saúde (Trindade);GO;15/06/2020
12/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580,00;Secretaria Municipal de Saúde (Trindade);GO;15/06/2020
25/06/2020;VYAIRE;GOIAS;ESTADO;UTI;20;1200000,00;Secretaria Estadual de Saúde;GO;26/06/2020
25/06/2020;MAGNAMED;GOIAS;ESTADO;TRANSPORTE;10;482900,00;Secretaria Estadual de Saúde;GO;26/06/2020
25/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;5;300000,00;SECRETARIA MUNICIPAL DE SAUDE DE AGUAS LINDAS;GO;27/06/2020
25/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;5;300000,00;Secretaria Municipal de Saúde (São Luís Belos Montes);GO;26/06/2020
26/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;15;724350,00;Secretaria Municipal de Saúde (GOIÁS);GO;29/06/2020
26/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;10;600000,00;Secretaria Municipal de Saúde (GOIÁS);GO;29/06/2020
26/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;5;241450,00;Secretaria Municipal de Saúde (JATAÍ);GO;30/06/2020
26/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;5;300000,00;Secretaria Municipal de Saúde (JATAÍ);GO;30/06/2020
26/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;5;241450,00;Secretaria Municipal de Saúde (SANTA HELENA DE GOIÁS);GO;29/06/2020
26/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;5;300000,00;Secretaria Municipal de Saúde (SANTA HELENA DE GOIÁS);GO;29/06/2020
26/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290,00;Secretaria Municipal de Saúde (SANTO ANTONIO DO DESCOBERTO);GO;29/06/2020
26/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;1;60000,00;Secretaria Municipal de Saúde (SANTO ANTONIO DO DESCOBERTO);GO;29/06/2020
26/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;3;144870,00;Secretaria Municipal de Saúde (SÃO LUIS DE MONTES BELOS);GO;29/06/2020
26/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;3;180000,00;Secretaria Municipal de Saúde (SÃO LUIS DE MONTES BELOS);GO;29/06/2020
26/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;10;600000,00;Secretaria Municipal de Saúde (Anápolis);GO;29/06/2020
26/06/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;8;160000,00;Secretaria Municipal de Saúde (Anápolis);GO;29/06/2020
26/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;5;300000,00;Secretaria Municipal de Saúde (Bela Vista);GO;30/06/2020
07/07/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;5;300000,00;FORMOSA - HOSPITAL MUNICIPAL DE FORMOSA;GO;11/07/2020
07/07/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;5;241450,00;FORMOSA - HOSPITAL MUNICIPAL DE FORMOSA;GO;11/07/2020
07/07/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;6;360000,00;JATAÍ - HOSPITAL DAS CLINICAS DR. SERAFIM DE CARVALHO;GO;13/07/2020
07/07/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;6;289740,00;JATAÍ - HOSPITAL DAS CLINICAS DR. SERAFIM DE CARVALHO;GO;13/07/2020
07/07/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;5;241450,00;PORANGATU - HOSPITAL MUNICIPAL DE PORANGATU;GO;13/07/2020
07/07/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;6;360000,00;SÃO LUIS DE MONTES BELOS - HOSPITAL MUNICIPAL DR GERALDO LANDO;GO;12/07/2020
07/07/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;6;289740,00;SÃO LUIS DE MONTES BELOS - HOSPITAL MUNICIPAL DR GERALDO LANDO;GO;12/07/2020
10/07/2020;VYAIRE;GOIAS;ESTADO;UTI;60;3600000,00;GOIANIA - SES (oficio) - Secretaria Estadual de Saúde;GO;12/07/2020
10/07/2020;MAGNAMED;GOIAS;ESTADO;TRANSPORTE;4;193160,00;GOIANIA - Secretaria Estadual de Saúde;GO;12/07/2020
10/07/2020;VYAIRE;GOIAS;ESTADO;UTI;4;240000,00;GOIANIA - Secretaria Estadual de Saúde;GO;12/07/2020
10/07/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;5;241450,00;GOIANIA - Secretaria Municipal de Saúde;GO;13/07/2020
10/07/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;5;300000,00;GOIANIA - Secretaria Municipal de Saúde;GO;13/07/2020
10/07/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;10;482900,00;GOIANÉSIA - Secretaria Municipal de Saúde;GO;13/07/2020
10/07/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;10;600000,00;GOIANÉSIA - Secretaria Municipal de Saúde;GO;13/07/2020
17/07/2020;VYAIRE;GOIAS;ESTADO;UTI;21;1260000,00;GOIANIA - Secretaria Estadual de Saúde ;GO;30/07/2020
17/07/2020;KTK;GOIAS;ESTADO;TRANSPORTE;19;380000,00;GOIANIA - Secretaria Estadual de Saúde ;GO;30/07/2020
17/07/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;4;240000,00;LUZIANIA -  Secretaria Municipal de Saúde ;GO;24/07/2020
17/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;5;100000,00;LUZIANIA -  Secretaria Municipal de Saúde ;GO;24/07/2020
24/07/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;2;120000,00;ALEXANIA - Secretaria Municipal de Saúde ;GO;03/08/2020
24/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000,00;ALEXANIA - Secretaria Municipal de Saúde ;GO;03/08/2020
24/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000,00;ALTO PARAISO DE GOIAS - Secretaria Municipal de Saúde ;GO;03/08/2020
24/07/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;4;240000,00;CATALAO - Secretaria Municipal de Saúde ;GO;03/08/2020
24/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;5;100000,00;CATALAO - Secretaria Municipal de Saúde ;GO;03/08/2020
24/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000,00;CAVALCANTE - Secretaria Municipal de Saúde ;GO;03/08/2020
24/07/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;10;600000,00;GOIAS - Secretaria Municipal de Saúde ;GO;03/08/2020
24/07/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;3;180000,00;IDEALINA - Secretaria Municipal de Saúde ;GO;03/08/2020
24/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000,00;IDEALINA - Secretaria Municipal de Saúde ;GO;03/08/2020
24/07/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;1;60000,00;ITABERAI - Secretaria Municipal de Saúde ;GO;03/08/2020
24/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000,00;ITABERAI - Secretaria Municipal de Saúde ;GO;03/08/2020
24/07/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;3;180000,00;MINEIROS - Secretaria Municipal de Saúde ;GO;03/08/2020
24/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000,00;MINEIROS - Secretaria Municipal de Saúde ;GO;03/08/2020
24/07/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;1;60000,00;NOVO GAMA - Secretaria Municipal de Saúde ;GO;03/08/2020
24/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000,00;NOVO GAMA - Secretaria Municipal de Saúde ;GO;03/08/2020
24/07/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;7;420000,00;PLANALTINA - Secretaria Municipal de Saúde ;GO;03/08/2020
24/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;7;140000,00;PLANALTINA - Secretaria Municipal de Saúde ;GO;03/08/2020
24/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;3;60000,00;PORANGATU - Secretaria Municipal de Saúde ;GO;03/08/2020
24/07/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;7;420000,00;POSSE - Secretaria Municipal de Saúde ;GO;03/08/2020
24/07/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;2;120000,00;QUIRINOPOLIS - Secretaria Municipal de Saúde ;GO;03/08/2020
24/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000,00;QUIRINOPOLIS - Secretaria Municipal de Saúde ;GO;03/08/2020
24/07/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;10;600000,00;SANTA HELENA DE GOIAS - Secretaria Municipal de Saúde ;GO;03/08/2020
31/07/2020;KTK;GOIAS;ESTADO;TRANSPORTE;5;100000,00;SES GOIAS;GO;08/08/2020
31/07/2020;KTK;GOIAS;ESTADO;TRANSPORTE;5;100000,00;SES GOIAS;GO;08/08/2020
31/07/2020;KTK;GOIAS;ESTADO;TRANSPORTE;5;100000,00;SES GOIAS;GO;08/08/2020
31/07/2020;LEISTUNG;GOIAS;MUNICIPIO;UTI;1;60000,00;SMS de Diorama;GO;08/08/2020
31/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;1;20000,00;SMS de Diorama;GO;08/08/2020
31/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000,00;SMS de Matrincha;GO;08/08/2020
31/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;1;20000,00;SMS de Moipora;GO;08/08/2020
31/07/2020;LEISTUNG;GOIAS;MUNICIPIO;UTI;1;60000,00;SMS de Mossamedes;GO;08/08/2020
31/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;1;20000,00;SMS de Mossamedes;GO;08/08/2020
31/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;3;60000,00;SMS de Padre Bernardo;GO;08/08/2020
31/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000,00;SMS de Santo Antonio do Descoberto;GO;08/08/2020
31/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000,00;SMS de Valparaiso de Goias;GO;08/08/2020
09/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290,00;SMS de Mineiros;GO;14/08/2020
09/08/2020;LEISTUNG;GOIAS;MUNICIPIO;UTI;3;180000,00;SMS de Ipameri;GO;14/08/2020
09/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;3;144870,00;SMS de Ipameri;GO;14/08/2020
09/08/2020;LEISTUNG;GOIAS;MUNICIPIO;UTI;3;180000,00;SMS de Pires do Rio;GO;14/08/2020
09/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290,00;SMS de Mineiros;GO;14/08/2020
09/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580,00;SMS de Rialma;GO;14/08/2020
09/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;4;193160,00;SMS de Cabeceiras;GO;14/08/2020
09/08/2020;LEISTUNG;GOIAS;MUNICIPIO;UTI;2;120000,00;SMS de Niquelandia;GO;14/08/2020
09/08/2020;LEISTUNG;GOIAS;MUNICIPIO;UTI;2;120000,00;SMS de Pontalina;GO;14/08/2020
09/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580,00;SMS de Pontalina;GO;14/08/2020
09/08/2020;LEISTUNG;GOIAS;MUNICIPIO;UTI;3;180000,00;SMS DE ARAGARCAS;GO;14/08/2020
09/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;3;144870,00;SMS DE ARAGARCAS;GO;14/08/2020
09/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580,00;SMS de Silvania;GO;14/08/2020
09/08/2020;LEISTUNG;GOIAS;MUNICIPIO;UTI;2;120000,00;SMS de Santa Terezinha de Goias;GO;14/08/2020
09/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290,00;SMS de Santa Terezinha de Goias;GO;14/08/2020
14/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290,00;SMS de Divinopolis de Goias;GO;20/08/2020
14/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;1;60000,00;SMS de Divinopolis de Goias;GO;20/08/2020
14/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290,00;SMS de Santa Cruz de Goias;GO;20/08/2020
14/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;1;60000,00;SMS de Santa Cruz de Goias;GO;20/08/2020
14/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580,00;SMS de Padre Bernardo;GO;20/08/2020
14/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;3;180000,00;SMS de Padre Bernardo;GO;20/08/2020
14/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580,00;SMS de Sao Domingos;GO;20/08/2020
14/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;1;60000,00;SMS de Uruacu;GO;20/08/2020
14/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290,00;SMS de Uruacu;GO;20/08/2020
14/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580,00;SMS de Sao Domingos;GO;20/08/2020
14/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;3;180000,00;SMS de Inhumas;GO;20/08/2020
14/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;3;144870,00;SMS de Inhumas;GO;20/08/2020
21/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580,00;SECRETARIA MUNICIPAL DE SAUDE DE  ANAPOLIS;GO;24/08/2020
21/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;3;180000,00;SECRETARIA MUNICIPAL DE SAUDE DE  ANAPOLIS;GO;24/08/2020
21/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290,00;SMS de Ceres;GO;26/08/2020
21/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;2;120000,00;SMS de Ceres;GO;26/08/2020
21/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290,00;Secretaria Municipal de Saude de Cidade;GO;24/08/2020
21/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;1;60000,00;Secretaria Municipal de Saude de Cidade;GO;24/08/2020
21/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290,00;SECRETARIA MUNICIPAL DE SAUDE DE  ANAPOLIS;GO;24/08/2020
21/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;1;60000,00;SECRETARIA MUNICIPAL DE SAUDE DE  ANAPOLIS;GO;24/08/2020
21/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290,00;SMS de Novo Gama;GO;24/08/2020
21/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;1;60000,00;SMS de Novo Gama;GO;24/08/2020
21/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290,00;SMS de Ipora;GO;25/08/2020
21/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;1;60000,00;SMS de Itumbiara;GO;25/08/2020
21/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290,00;SMS de Itumbiara;GO;25/08/2020
21/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;1;60000,00;SMS de Pires do Rio;GO;25/08/2020
21/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290,00;SMS de Pires do Rio;GO;25/08/2020
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290,00;SMS de Goiatuba;GO;01/09/2020
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;1;60000,00;SMS de Goiatuba;GO;01/09/2020
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290,00;SMS de Hidrolandia;GO;01/09/2020
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580,00;SMS de Senador Canedo;GO;01/09/2020
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;3;180000,00;SMS de Senador Canedo;GO;01/09/2020
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;3;144870,00;SMS de PARAUNA;GO;02/09/2020
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580,00;SMS de Sao Domingos;GO;02/09/2020
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;3;180000,00;SMS de Sao Domingos;GO;02/09/2020
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290,00;SMS de Sao Miguel do Araguaia;GO;02/09/2020
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;1;60000,00;SMS de Sao Miguel do Araguaia;GO;02/09/2020
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;3;144870,00;SMS de Rubiataba;GO;02/09/2020
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;3;144870,00;SMS de Jandaia;GO;02/09/2020
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;5;300000,00;SMS de Rio Verde;GO;04/09/2020
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;5;241450,00;SMS de Rio Verde;GO;04/09/2020
03/09/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000,00;SES GOIAS;GO;08/09/2020
03/09/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;5;100000,00;SMS de Novo Gama;GO;08/09/2020
08/10/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;2;120000;SMS de Campos Belos;GO;17/10/2020
08/10/2020;VYAIRE LTV 2200 USA;GOIAS;MUNICIPIO;Transporte USA;1;63125.97;SMS de Minacu;GO;17/10/2020
08/10/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;2;120000;SMS de Minacu;GO;17/10/2020
16/10/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;1;60000;SMS de Arenopolis;GO;21/10/2020
2020-10-26 15:27:00;VYAIRE LTV 2200 USA;GOIAS;MUNICIPIO;Transporte USA;1;63125.97;SMS de Sao Joao da Parauna;GO;29/102020 13:10
26/10/2020;VYAIRE LTV 2200 USA;GOIAS;MUNICIPIO;Transporte USA;1;63125,97;SMS de Corrego do Ouro;GO;29/10/2020
26/10/2020;VYAIRE LTV 2200 USA;GOIAS;MUNICIPIO;Transporte USA;1;63125,97;SMS de Montividiu do Norte;GO;01/11/2020
26/10/2020;VYAIRE LTV 2200 USA;GOIAS;MUNICIPIO;Transporte USA;1;63125,97;SMS de Divinopolis de Goias;GO;30/10/2020
26/10/2020;VYAIRE LTV 2200 USA;GOIAS;MUNICIPIO;Transporte USA;1;63125,97;SMS de Hidrolina;GO;29/10/2020
26/10/2020;VYAIRE LTV 2200 USA;GOIAS;MUNICIPIO;Transporte USA;1;63125,97;SMS de Mara Rosa;GO;29/10/2020
26/10/2020;VYAIRE LTV 2200 USA;GOIAS;MUNICIPIO;Transporte USA;1;63125,97;SMS de Santo Antonio de Goias;GO;29/10/2020
29/10/2020;VYAIRE LTV 2200 USA;GOIAS;MUNICIPIO;Transporte USA;4;252503,88;SMS de Senador Canedo;GO;03/11/2020
29/10/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;1;60000,00;SMS de Santa Rosa de Goias;GO;03/11/2020
29/10/2020;VYAIRE LTV 2200 USA;GOIAS;MUNICIPIO;Transporte USA;1;63125,97;SMS de Aruana;GO;03/11/2020
29/10/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;2;120000,00;SMS de Aruana;GO;03/11/2020
16/05/2020;VYAIRE;RONDONIA;ESTADO;UTI;20;1200000,00;Secretaria Estadual de Saúde;RO ;17/05/2020
16/05/2020;MAGNAMED;RONDONIA;ESTADO;TRANSPORTE;5;241450,00;Secretaria Estadual de Saúde;RO ;17/05/2020
28/05/2020;VYAIRE;RONDONIA;ESTADO;UTI;20;1200000,00;Secretaria Estadual de Saúde;RO ;30/05/2020
28/05/2020;MAGNAMED;RONDONIA;ESTADO;TRANSPORTE;20;965800,00;Secretaria Estadual de Saúde;RO ;30/05/2020
05/06/2020;LEISTUNG;RONDONIA;ESTADO;UTI;30;1800000,00;Secretaria Estadual de Saúde;RO ;09/06/2020
06/06/2020;VYAIRE;RONDONIA;MUNICIPIO;UTI;12;720000,00;Secretaria Municipal de Saúde (Porto Velho);RO ;11/06/2020
06/06/2020;KTK;RONDONIA;MUNICIPIO;TRANSPORTE;8;160000,00;Secretaria Municipal de Saúde (Porto Velho);RO ;11/06/2020
06/06/2020;VYAIRE;RONDONIA;MUNICIPIO;UTI;5;300000,00;Secretaria Municipal de Saúde (Ji Parana);RO ;09/06/2020
06/06/2020;KTK;RONDONIA;MUNICIPIO;TRANSPORTE;2;40000,00;Secretaria Municipal de Saúde (Ji Parana);RO ;09/06/2020
06/06/2020;LEISTUNG;RONDONIA;MUNICIPIO;UTI;5;300000,00;Secretaria Municipal de Saúde (Ariquemes);RO ;09/06/2020
06/06/2020;KTK;RONDONIA;MUNICIPIO;TRANSPORTE;1;20000,00;Secretaria Municipal de Saúde (Ariquemes);RO ;09/06/2020
06/06/2020;LEISTUNG;RONDONIA;MUNICIPIO;UTI;2;120000,00;Secretaria Municipal de Saúde (Guajará-Mirim);RO ;09/06/2020
06/06/2020;VYAIRE;RONDONIA;MUNICIPIO;UTI;3;180000,00;Secretaria Municipal de Saúde (Jaru);RO ;09/06/2020
12/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290,00;Secretaria Municipal de Saúde (Alto Paraíso);RO ;19/06/2020
12/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290,00;Secretaria Municipal de Saúde (Alvorada do Oeste);RO ;19/06/2020
12/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290,00;Secretaria Municipal de Saúde (Buritis);RO ;19/06/2020
12/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290,00;Secretaria Municipal de Saúde (Espigão do Oeste);RO ;17/06/2020
12/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290,00;Secretaria Municipal de Saúde (Guajará-Mirim);RO ;18/06/2020
12/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290,00;Secretaria Municipal de Saúde (Jaru);RO ;18/06/2020
12/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290,00;Secretaria Municipal de Saúde (Nova Brasilândia do Oeste);RO ;19/06/2020
12/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290,00;Secretaria Municipal de Saúde (Nova Mamoré);RO ;19/06/2020
12/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290,00;Secretaria Municipal de Saúde (Ouro Preto do Oeste);RO ;19/06/2020
12/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290,00;Secretaria Municipal de Saúde (Seringueiras);RO ;19/06/2020
16/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;3;144870,00;Secretaria Municipal de Saúde (cacoal);RO ;21/06/2020
